"sid","uid","bid","summary","created_at","updated_at","deleted","deleted_time","current_goal","current_step","goal_completed"
"Sb551f08-ac5a-4dcc-a04b-997c0e153f57","A-3b36e3a2-ad04-4521-9ee8-b4935b49f982","C-CHJB-I1D4H0WMOS",NULL,"2026-02-16 06:49:59.071518","2026-02-16 06:49:59.071521",False,NULL,NULL,NULL,False
"S2bdded0-3c4a-432f-bea5-b45bfc834282","A-3b36e3a2-ad04-4521-9ee8-b4935b49f982","C-CHJB-6U0G40OYT9",NULL,"2026-02-16 06:50:08.896628","2026-02-16 06:50:08.896631",False,NULL,NULL,NULL,False
"Se3d0042-9be0-42cf-905d-f4a10178febb","A-e4efd3ce-ca87-4a99-afa5-cfd5d130f1a1","C-CHJB-S62ZEU9PW2","가겐들 운영 위치 질문","2026-02-16 06:53:41.24859","2026-02-16 06:54:11.811578",False,NULL,NULL,NULL,False
"S80c50ef-c8cd-4629-987a-b3522c0f17a0","A-e4efd3ce-ca87-4a99-afa5-cfd5d130f1a1","C-CHJB-ML0Z1N7MBZ","타르트 원탑의 특별한 이유","2026-02-16 06:55:20.91889","2026-02-16 06:55:30.694057",False,NULL,NULL,NULL,False
"Sc027298-545d-42f8-9f82-a586620117f2","A-e4efd3ce-ca87-4a99-afa5-cfd5d130f1a1","C-CHJB-DD7EHS3YVN","명품 밀푀유의 가치와 특징","2026-02-16 06:57:12.678782","2026-02-16 06:57:31.030503",False,NULL,NULL,NULL,False
"Sddcc886-746e-4bb5-b009-99a622e15c30","A-e4efd3ce-ca87-4a99-afa5-cfd5d130f1a1","C-CHJB-LS1ORXE8ES","하이짱 하이 나니가스키 초코 민또 만들기","2026-02-16 06:59:17.400908","2026-02-16 06:59:33.963983",False,NULL,NULL,NULL,False
"S977afc6-4ea0-4904-a750-39c283af099e","A-b64783e5-a6d8-4424-8643-bd0f11fb73eb","C-CHJB-I5P9AL8243",NULL,"2026-02-16 07:22:50.112171","2026-02-16 07:22:50.112174",False,NULL,NULL,NULL,False
"S65d126d-d77a-457a-b75c-41eb120926bc","A-8478b278-9470-4f01-a931-c9d66b53ebf3","C-CHJB-LS1ORXE8ES","한국 경연 참가 계기와 동기","2026-02-16 07:46:08.791997","2026-02-16 07:48:19.055115",False,NULL,NULL,NULL,False
"S0519e0e-38e2-43be-9b1f-bfba044a1459","A-8478b278-9470-4f01-a931-c9d66b53ebf3","C-CHJB-6U0G40OYT9","자신없는 빵 종류 질문","2026-02-16 07:46:29.084759","2026-02-16 07:46:46.928576",False,NULL,NULL,NULL,False
"S4765922-20e6-42dc-9f56-0783a70934c6","A-0146150e-5de2-495f-b1d7-c33fdeb95265","C-CHJB-ML0Z1N7MBZ","타르트에 대한 사랑과 추천","2026-02-16 08:04:53.733835","2026-02-16 08:05:12.211666",False,NULL,NULL,NULL,False
"Sfbf5fe5-94fd-47c4-a829-e1d857e9bb07","A-a0a1b48c-a2d6-42fb-95c2-59190fcecfed","C-CHJB-PKB9RGZAVT","깜빠뉴 만드는 노하우 공유 요청","2026-02-16 08:54:35.161739","2026-02-16 08:55:02.758346",False,NULL,NULL,NULL,False
"Saca361b-4a53-4053-986b-4e8eed72f59b","A-13c677d1-9069-4b3b-8902-4501e387b01f","C-CHJB-I1D4H0WMOS","대화 주제와 빵 굽기 관련 질문","2026-02-16 09:05:23.984328","2026-02-16 09:05:48.267724",False,NULL,NULL,NULL,False
"Secf1bf2-fe6e-4fff-873d-486c89833bae","A-38e16e77-d81b-4cfb-8aba-8a2193085184","C-CHJB-6U0G40OYT9","초코식빵 맛있게 만드는 방법","2026-02-16 11:17:56.609294","2026-02-16 11:18:37.402168",False,NULL,NULL,NULL,False
"Sc5d88ff-c35b-4817-9b1f-6c03b24b102b","A-250a139e-fd9a-453f-9eb1-160099647c6a","C-CHJB-C7EXVK2RFJ",NULL,"2026-02-16 11:24:34.130082","2026-02-16 11:24:34.130086",False,NULL,NULL,NULL,False
"S65ad2f1-7014-48e3-8ffd-a02774fa2472","A-6510c2b1-e12a-4e31-8bd2-2dc0b5d66b1e","C-CHJB-LS1ORXE8ES","프랑스 제과 실무 경험과 루키 참가자","2026-02-16 11:33:17.668601","2026-02-16 11:33:25.654411",False,NULL,NULL,NULL,False
"Sc6317f9-5ca1-4c64-81e6-7cc884c75490","A-08ef1f80-a0f1-4604-98a3-3236daea60eb","C-CHJB-I1D4H0WMOS","빵 굽는 아나운서의 건강한 식사 질문","2026-02-16 11:48:38.107113","2026-02-16 11:48:55.087337",False,NULL,NULL,NULL,False
"S7483206-9182-4977-a882-2e42499a22f7","A-08ef1f80-a0f1-4604-98a3-3236daea60eb","C-CHJB-7WSC2IM6XX",NULL,"2026-02-16 11:49:54.997608","2026-02-16 11:49:54.997611",False,NULL,NULL,NULL,False
"S2d41abe-e77e-41ee-a7ff-68307f7f7cbd","A-b0361f6f-096f-4568-82fb-c94c1d0cc74f","C-CHJB-LO4B27C2KF","첫 1라운드 경험에 대한 질문","2026-02-16 12:04:49.84249","2026-02-16 12:05:14.166701",False,NULL,NULL,NULL,False
"Sb3a19b8-03bf-406b-a2c8-c8f4b6d5976e","A-c520aeb5-a205-43d3-9362-09e391b9e38c","C-CHJB-FNTVNTCRW6","특허 빵 종류와 특징","2026-02-16 13:35:02.117579","2026-02-16 13:35:06.241159",False,NULL,NULL,NULL,False
"S21c67de-322f-42d4-9771-41a880c7eec4","A-c520aeb5-a205-43d3-9362-09e391b9e38c","C-CHJB-FNTVNTCRW6","밀밭 베이커리 비하인드 스토리 궁금증","2026-02-16 13:37:04.513484","2026-02-16 13:37:06.418834",False,NULL,NULL,NULL,False
"Scb46e0e-39b8-40e1-bc95-4ec313e51519","A-83a098c7-9e2b-453a-9273-3fa2e4ae7898","C-CHJB-LO4B27C2KF","제과제빵 시작 시기 질문","2026-02-16 13:46:08.13039","2026-02-16 13:55:14.166358",False,NULL,NULL,NULL,False
"S8acb9d9-f9a7-4275-af8f-1d8d2bf39912","A-83a098c7-9e2b-453a-9273-3fa2e4ae7898","C-CHJB-YMYUB421E0","여수 정보고 2학년 재학 여부 질문","2026-02-16 13:57:19.022185","2026-02-16 13:58:01.463666",False,NULL,NULL,NULL,False
"S8dbbaea-853a-44b7-ba60-d9fe30ebcbd5","A-a7d6abce-4f2a-4d98-9b80-332e09727aa5","C-CHJB-C7EXVK2RFJ",NULL,"2026-02-16 14:02:38.821343","2026-02-16 14:02:38.821345",False,NULL,NULL,NULL,False
"Sc84bb88-da48-4d01-bced-59983daab363","A-7c606328-cdc7-4218-b4b5-47f68c8c29fe","C-CHJB-97WBRE2C3R","디저트 경연대회 출연 배경과 마음가짐","2026-02-16 14:03:26.90586","2026-02-16 14:05:03.640695",False,NULL,NULL,NULL,False
"S7d4708f-486e-49e2-8e67-30bbffca6611","A-7c606328-cdc7-4218-b4b5-47f68c8c29fe","C-CHJB-CXFYVL1NYJ","괴짜 파티시에 경력에 대한 질문","2026-02-16 14:07:50.890558","2026-02-16 14:08:18.942349",False,NULL,NULL,NULL,False
"Sba8be07-a8bc-43f3-8576-b85975e697b1","A-b031e72e-a096-4f5e-9302-c28d016904a5","C-CHJB-0GYX3LI0PH","방송에서 만든 빵 종류 질문","2026-02-16 14:10:25.107617","2026-02-16 14:11:18.677662",False,NULL,NULL,NULL,False
"S27faf81-d6eb-4c91-a6b5-319e9b812a64","A-b031e72e-a096-4f5e-9302-c28d016904a5","C-CHJB-H0JWSWOX8K","흑백요리사와 천하제빵의 어려움 비교","2026-02-16 14:13:35.105404","2026-02-16 14:14:08.466339",False,NULL,NULL,NULL,False
"S05df75a-cf3f-47e5-ad18-da19002f1d2b","A-b031e72e-a096-4f5e-9302-c28d016904a5","C-CHJB-7UDB4JLA72","가게 위치 문의 제빵사 챗봇","2026-02-16 14:15:12.03495","2026-02-16 14:15:26.360531",False,NULL,NULL,NULL,False
"Sc9380fc-ce55-482c-88b1-f8ca61a4ea1b","A-b031e72e-a096-4f5e-9302-c28d016904a5","C-CHJB-HG7ZPNFHJP",NULL,"2026-02-16 14:16:19.3053","2026-02-16 14:16:19.305304",False,NULL,NULL,NULL,False
"Sf6fe396-53b8-439e-94d9-d62e8d40f4ae","A-85c999ae-f13a-4cd8-8b36-f869b30e5851","C-CHJB-I1D4H0WMOS","빵 굽는 아나운서의 정체는 무엇인가요","2026-02-16 14:41:08.262628","2026-02-16 14:41:14.426022",False,NULL,NULL,NULL,False
"Sc1ab752-75d5-4f98-8747-7791018c512d","A-70369eb0-a784-4a1e-b2b7-77504879224d","C-CHJB-FHA7WXK79V","하나만 먹는 빵 추천 질문","2026-02-16 14:54:28.885021","2026-02-16 14:54:57.170125",False,NULL,NULL,NULL,False
"Sab5e641-5de9-48ec-b22b-5b7bbda91978","A-258ac21e-5866-4d04-860c-6816df816ba4","C-CHJB-H0JWSWOX8K",NULL,"2026-02-16 14:54:30.304984","2026-02-16 14:54:30.304987",False,NULL,NULL,NULL,False
"S37400e5-6451-40b0-bbdb-f0c9255abe27","A-4c8dac44-089c-4410-81d8-d17491dcf52a","C-CHJB-UXI10P8GH2","베이킹 티처의 상태 확인","2026-02-16 14:56:52.409574","2026-02-16 14:57:05.917602",False,NULL,NULL,NULL,False
"Sca49308-4e08-4fc8-b569-156beb3e3c05","A-70369eb0-a784-4a1e-b2b7-77504879224d","C-CHJB-1PIDMNS9HE","연남동 빵 터진 집 아쉬움 표현","2026-02-16 14:57:55.799337","2026-02-16 14:58:13.207074",False,NULL,NULL,NULL,False
"S960d20f-0f8c-4f99-974a-b27bf2052734","A-d07e6ba1-b7c9-47a5-b3e6-9a86015c27a4","C-CHJB-I1D4H0WMOS","안녕하세요 건강한 빵 굽기 취미에 대해","2026-02-16 15:02:52.617824","2026-02-16 15:03:04.304606",False,NULL,NULL,NULL,False
"Sca1393c-b231-4504-87cb-58cd45124c35","A-c07cba2a-78b6-4e85-8788-d6ad864dc110","C-CHJB-I1D4H0WMOS","가정에서 르방 만들기 방법","2026-02-16 15:38:27.879084","2026-02-16 15:38:48.848859",False,NULL,NULL,NULL,False
"S9709bc6-db15-4b9b-ad9b-63e8f3df68e2","A-0d677440-25f9-4e60-8b83-f5e4f5bb23a7","C-CHJB-J1Q65PCW2W",NULL,"2026-02-16 15:40:18.025515","2026-02-16 15:40:18.025519",False,NULL,NULL,NULL,False
"Sf61cf56-f6fa-41c1-b684-921c9a12ba90","A-c07cba2a-78b6-4e85-8788-d6ad864dc110","C-CHJB-QD7VRS73WU",NULL,"2026-02-16 15:40:49.787469","2026-02-16 15:40:49.787473",False,NULL,NULL,NULL,False
"S839f593-80d7-44d0-a2c1-cfcd04d27d62","A-c07cba2a-78b6-4e85-8788-d6ad864dc110","C-CHJB-LS1ORXE8ES","프랑스 빵 스타일과 특징 탐구","2026-02-16 15:40:59.518154","2026-02-16 15:41:20.433662",False,NULL,NULL,NULL,False
"S300da98-38a5-4ae1-baaa-15e23ba18a49","A-039d39a6-282a-44d6-a573-277c039dc3e8","C-CHJB-5FC3NJ20GQ","안녕하세요 제빵 특허왕 챗봇입니다","2026-02-16 16:17:01.53146","2026-02-16 16:17:08.470343",False,NULL,NULL,NULL,False
"Se45e107-5c81-4b89-889b-e4b3a7919fa3","A-44a39613-01f1-4839-8549-ff2edbf6f299","C-CHJB-HG7ZPNFHJP","크레이지 파티시에 나이 질문","2026-02-16 17:05:16.942856","2026-02-16 17:05:36.034933",False,NULL,NULL,NULL,False
"S60b310b-8055-4bd4-acc6-9812e62d0b02","A-44a39613-01f1-4839-8549-ff2edbf6f299","C-CHJB-C7EXVK2RFJ","초코 디바 나이에 대한 질문","2026-02-16 17:06:07.158679","2026-02-16 17:06:12.07915",False,NULL,NULL,NULL,False
"Sa047eae-0e78-4203-8996-50949548913d","A-44a39613-01f1-4839-8549-ff2edbf6f299","C-CHJB-3SZQY3XFPR","소금빵 탑티어 셰프의 나이에 대한 질문","2026-02-16 17:06:46.948141","2026-02-16 17:06:51.340482",False,NULL,NULL,NULL,False
"S5717d3c-6617-497e-be52-8d0558c4fe52","A-44a39613-01f1-4839-8549-ff2edbf6f299","C-CHJB-1JPQ9IW0P2","파리지엔느 셰프의 나이에 대한 질문","2026-02-16 17:07:28.305176","2026-02-16 17:07:32.332722",False,NULL,NULL,NULL,False
"Sda10b2e-8959-4783-ac2b-04f4cf5af2c1","A-5bde612e-26ed-4feb-a2a8-38084d7ed67c","C-CHJB-U7MCDOBVVK","빵 구매 장소 안내","2026-02-16 17:13:37.365592","2026-02-16 17:13:48.274498",False,NULL,NULL,NULL,False
"S8f56a85-aacf-4711-842d-ab48b58f52cb","A-6358c1a2-a1ff-4e42-875a-e04f28a2a1b8","C-CHJB-5S5YP20R80","북한산 정상 빵집 인사 및 소개","2026-02-16 17:25:03.513438","2026-02-16 17:38:49.639605",False,NULL,NULL,NULL,False
"S6c9ce17-d4c9-425d-a2da-244a6bb540f3","A-3952e8e7-1172-4f32-846c-569a98db5445","C-CHJB-HG7ZPNFHJP",NULL,"2026-02-16 18:27:49.894888","2026-02-16 18:27:49.894891",False,NULL,NULL,NULL,False
"S50f6a37-d51f-4b22-8108-d608d20fcb63","A-d90946cb-53a9-47fb-a2cd-b3d43e1af671","C-CHJB-J1Q65PCW2W","도넛의 여왕 일하는 장소 질문","2026-02-16 21:11:35.315172","2026-02-16 21:11:48.830043",False,NULL,NULL,NULL,False
"S41d79bd-2b80-4573-a705-9d71e099cbe7","A-d90946cb-53a9-47fb-a2cd-b3d43e1af671","C-CHJB-ML0Z1N7MBZ",NULL,"2026-02-16 21:12:25.498825","2026-02-16 21:12:25.498828",False,NULL,NULL,NULL,False
"S9ec53e5-1b04-4c76-9fa9-9dd9ceebfbef","A-70743a83-8ce9-4908-8f79-366a7c51c773","C-CHJB-6Y9RDDXSXL",NULL,"2026-02-16 22:16:29.995905","2026-02-16 22:16:29.995908",False,NULL,NULL,NULL,False
"Scca227f-a93f-4bd6-b802-b0057274ccc5","A-c038708e-9aa3-47a9-80be-95dc01e39bdb","C-CHJB-V5C1LRVCEF","성수동 수제빵 매장 소개","2026-02-16 23:07:15.048381","2026-02-16 23:07:26.815178",False,NULL,NULL,NULL,False
"S61d303b-909a-43f4-ac9d-779e058c7c50","A-ce173796-cfde-4044-b249-0d898b54a8e9","C-CHJB-H0JWSWOX8K",NULL,"2026-02-17 00:43:28.07749","2026-02-17 00:43:28.077494",False,NULL,NULL,NULL,False
"S41a48ba-369e-4f6b-b472-0423a88e192e","A-456534fb-e307-4c65-bc53-2ffa1b533c75","C-CHJB-C7EXVK2RFJ","담배 디저트 다음 메뉴 계획","2026-02-17 01:07:57.096744","2026-02-17 01:08:31.157279",False,NULL,NULL,NULL,False
"Scfe8079-d6c5-4d03-871d-dd4e29774f15","A-a2605bab-0ddd-44a0-a962-a0e221310f2e","C-CHJB-1VO28IY7CQ","이바컵 1호 빵 종류 질문","2026-02-17 03:05:01.981664","2026-02-17 03:05:20.067576",False,NULL,NULL,NULL,False
"S5fd0da3-35b3-46c3-a8e4-47f1d67771e5","A-ba070633-578e-446d-aad0-d3f513a86846","C-CHJB-LS1ORXE8ES",NULL,"2026-02-17 03:09:30.214599","2026-02-17 03:09:30.214602",False,NULL,NULL,NULL,False
"S7308b57-5e4f-4e38-8a1a-1f26de353339","A-c39e984c-c4cd-4de8-a348-3c62a3d83494","C-CHJB-0GYX3LI0PH","자카르타 No.1 빵집에 대한 질문","2026-02-17 03:20:19.564863","2026-02-17 03:20:56.746375",False,NULL,NULL,NULL,False
"Scf534c5-0de9-4457-9533-af78a55b823c","A-f881aa8a-88c3-47f5-958f-b4b9e80a636d","C-CHJB-IUGNJKJQLP",NULL,"2026-02-17 03:22:03.030736","2026-02-17 03:22:03.03074",False,NULL,NULL,NULL,False
"S2f012c3-026d-4774-bedc-6681566ea9e9","A-fb2fb61f-cbe6-42fe-a62f-acdf122e81bd","C-CHJB-97WBRE2C3R",NULL,"2026-02-17 03:32:51.928511","2026-02-17 03:32:51.928514",False,NULL,NULL,NULL,False
"Se0c3164-8000-4e1d-9e45-00f448ea6ffa","A-fb2fb61f-cbe6-42fe-a62f-acdf122e81bd","C-CHJB-C7EXVK2RFJ","결혼 제안에 대한 초코 디바의 답변","2026-02-17 03:33:01.926583","2026-02-17 03:33:13.117258",False,NULL,NULL,NULL,False
"S745d254-9d2a-442c-91a7-40ee46543034","A-80a1f640-e174-41d4-8826-8236a6311927","C-CHJB-1VO28IY7CQ","이바컵 1호 응원 메시지","2026-02-17 03:47:16.2711","2026-02-17 03:47:29.834374",False,NULL,NULL,NULL,False
"Sfa9aaf2-29b1-4542-9bc8-cd2d9839efaa","A-5832d4c1-63c0-41fe-9b65-51e6ffd0e2d4","C-CHJB-1VO28IY7CQ","아저씨 응원 메시지 전달","2026-02-17 03:49:22.682428","2026-02-17 03:49:32.191813",False,NULL,NULL,NULL,False
"S83907a7-3ad0-4c0e-a7c6-2fd30869ef3f","A-a4cf96b8-2ad3-486a-bb15-acb3e5a40b53","C-CHJB-6U0G40OYT9",NULL,"2026-02-17 05:31:14.047953","2026-02-17 05:31:14.047955",False,NULL,NULL,NULL,False
"Sd940c4a-01cf-4b18-88fa-d6466e96d330","A-a4cf96b8-2ad3-486a-bb15-acb3e5a40b53","C-CHJB-I5P9AL8243",NULL,"2026-02-17 05:31:34.441669","2026-02-17 05:31:34.441674",False,NULL,NULL,NULL,False
"Sc660f35-9832-427e-9516-dc6c7f6c722d","A-4f3dcbe2-d7bc-40e9-9e31-1b35e21ad3f2","C-CHJB-CMLYSRCY85","88베이커리 맛 평가와 추천","2026-02-17 05:40:01.102785","2026-02-17 05:40:19.187869",False,NULL,NULL,NULL,False
"Sd524232-390c-4542-b876-8f90d6887914","A-5b0ff0b5-324d-4134-8193-ce037938d6ed","C-CHJB-I1D4H0WMOS",NULL,"2026-02-17 06:28:01.233353","2026-02-17 06:28:01.233357",False,NULL,NULL,NULL,False
"S3889595-1d97-455e-8061-da1846cdea83","A-6c70b933-6762-44a3-8388-02d57b098f39","C-CHJB-H0JWSWOX8K",NULL,"2026-02-17 07:09:48.019331","2026-02-17 07:09:48.019335",False,NULL,NULL,NULL,False
"Sa28683d-94c9-4cbb-93ca-b5e542b7cada","A-a6ba44b5-5d23-4cb8-8986-fe00cf0e9e58","C-CHJB-I1D4H0WMOS","다양한 빵 종류 만들기 가능성","2026-02-17 07:41:47.658233","2026-02-17 07:42:08.016967",False,NULL,NULL,NULL,False
"Sfe8c593-a429-4bae-a5f4-9a7f178b7dad","A-b1a47a7a-e26c-4919-bd39-bf1fc150368a","C-CHJB-VEN4UZKS6B","부부 빵집 결과 안내 요청","2026-02-17 07:57:38.627347","2026-02-17 07:58:35.867468",False,NULL,NULL,NULL,False
"S9d61a6e-310f-4ee3-9b3e-fa87d29f9715","A-35df0911-12ed-48af-a504-2df3f69e05ac","C-CHJB-S62ZEU9PW2",NULL,"2026-02-17 08:33:50.127561","2026-02-17 08:33:50.127564",False,NULL,NULL,NULL,False
"Seb780af-dfaf-412f-bb91-0d34a2a46398","A-af0c7a0a-34ad-4729-9960-c520164d55c5","C-CHJB-ZRX43LQHJR",NULL,"2026-02-17 08:46:01.400135","2026-02-17 08:46:01.400138",False,NULL,NULL,NULL,False
"S532d765-8de8-4c0a-98b8-3ecc547fa75f","A-a833ad44-4738-41fa-8b6e-f1fd59ad2682","C-CHJB-I1D4H0WMOS","이혜성 유튜브 콘텐츠와 책 읽기","2026-02-17 09:29:20.079572","2026-02-17 09:29:56.155715",False,NULL,NULL,NULL,False
"Se1bae53-3996-48af-8b53-9bd0bb9be541","A-b2279311-5bcd-4a4f-8a5a-969c425e6c65","C-CHJB-5S5YP20R80","북한산 정상 빵집 제빵사 나이 질문","2026-02-17 09:36:06.313044","2026-02-17 09:36:24.362146",False,NULL,NULL,NULL,False
"S1646633-0548-44f6-9d7a-0cc1116a1f72","A-b2279311-5bcd-4a4f-8a5a-969c425e6c65","C-CHJB-YMYUB421E0","이상형에 대한 질문","2026-02-17 09:39:25.69982","2026-02-17 09:39:37.495654",False,NULL,NULL,NULL,False
"Sf92210b-31bf-444f-bdc3-60b55dc04c14","A-e2bd274c-197b-499e-a537-da182fc00117","C-CHJB-AWZWR5SDSJ",NULL,"2026-02-17 10:50:53.345883","2026-02-17 10:50:53.345887",False,NULL,NULL,NULL,False
"S057eb27-86d0-45ef-9fc7-49e3fb671304","A-46e3351d-bf20-404d-9f0f-6f92ea572790","C-CHJB-1MVJ6I2K29","안녕하세요 베이글 만들기 챗봇입니다","2026-02-17 10:52:51.735441","2026-02-17 10:52:57.795674",False,NULL,NULL,NULL,False
"Sc5b4d44-5952-4811-8046-876026d47545","A-42357b1f-6924-43ba-a310-48c8b18d4706","C-CHJB-CXFYVL1NYJ","안녕하세요 괴짜 파티시에와의 대화","2026-02-17 11:07:03.442274","2026-02-17 11:07:13.609248",False,NULL,NULL,NULL,False
"S69b7486-8085-4ece-872c-a9b128cc68a6","A-1125fb51-09aa-473e-b131-298d417d8638","C-CHJB-R0U5HEGVEI","대전 하레하레 빵 좋아하는 이유","2026-02-17 11:07:17.903878","2026-02-17 11:07:34.57954",False,NULL,NULL,NULL,False
"Sd28c64b-ae31-4c3e-aa78-f60b50fe546e","A-f5b83dc7-a066-4e20-984e-36b9745f7111","C-CHJB-6IP78SP3BG",NULL,"2026-02-17 11:17:01.241189","2026-02-17 11:17:01.241192",False,NULL,NULL,NULL,False
"S78d6e9f-d791-44bd-926f-1df8a761c449","A-b7b82402-27a8-414f-91f9-e230f865f4bb","C-CHJB-H0JWSWOX8K","꿈빛 파티시엘 요청하기","2026-02-17 11:56:34.658785","2026-02-17 11:56:44.81625",False,NULL,NULL,NULL,False
"Scab797f-74f1-4673-9f53-fd1e00cbeff6","A-8f8a1506-ea0e-41f4-bbd5-eb9d45597736","C-CHJB-2E64X76EXC",NULL,"2026-02-17 12:24:57.279977","2026-02-17 12:24:57.279981",False,NULL,NULL,NULL,False
"S276422a-9e05-42ac-8a0e-567276d28df5","A-99e46167-eb1c-4e67-b995-e720fca21185","C-CHJB-IBJPUPR9UW","감자빵 레시피 요청","2026-02-17 12:57:00.440636","2026-02-17 12:57:21.515307",False,NULL,NULL,NULL,False
"Sb5f670d-e6f9-40a9-975e-45e4f166041a","A-0d8d8879-183d-4675-8434-6785a602642e","C-CHJB-UXI10P8GH2",NULL,"2026-02-17 13:09:29.739043","2026-02-17 13:09:29.739046",False,NULL,NULL,NULL,False
"S7e10474-f7d8-41a8-9f7d-27c33db5a466","A-fde2ff2c-b689-4d8c-808e-10ec861b2628","C-CHJB-26H9PNIJ2I","빵굽기 초보자를 위한 조언","2026-02-17 13:53:55.542177","2026-02-17 13:55:25.43108",False,NULL,NULL,NULL,False
"S79a7143-0784-41fb-94e4-c727f014bc15","A-fde2ff2c-b689-4d8c-808e-10ec861b2628","C-CHJB-ATP64DLQVZ",NULL,"2026-02-17 13:54:03.242855","2026-02-17 13:54:03.242858",False,NULL,NULL,NULL,False
"S2503bb2-e2e0-40e3-9482-4cd52c7de699","A-fde2ff2c-b689-4d8c-808e-10ec861b2628","C-CHJB-6U0G40OYT9","빵굽기 초보를 위한 시작 가이드","2026-02-17 13:54:16.796794","2026-02-17 13:54:45.834098",False,NULL,NULL,NULL,False
"S6da5348-6fc2-4b51-a86f-8f7df0dc7844","A-2ec82fd1-2a4d-4551-af27-883f2f63b590","C-CHJB-UXI10P8GH2","대회 합격 여부 확인하기","2026-02-17 14:35:54.283104","2026-02-17 14:36:32.554299",False,NULL,NULL,NULL,False
"S62c3456-74c7-49e4-9277-b77081551d4c","A-d9f717c4-b552-4d65-8459-a3fabec7dfa5","C-CHJB-5S5YP20R80","북한산 정상 빵집 운영 위치 질문","2026-02-17 15:16:36.834927","2026-02-17 15:16:53.054027",False,NULL,NULL,NULL,False
"Sfe1f659-fa6f-4642-b30d-6654ae46468e","A-860bac80-6057-4c19-bc8f-d9ec3004f353","C-CHJB-0GYX3LI0PH","카스테라 유통기한 빠르게 처리 방법","2026-02-17 15:54:04.366779","2026-02-17 15:54:51.520632",False,NULL,NULL,NULL,False
"Sa67cc4d-d883-4efe-8477-3b06d76021c1","A-860bac80-6057-4c19-bc8f-d9ec3004f353","C-CHJB-R8IAIIL4NQ","유통기한 임박 카스테라 활용법 안내","2026-02-17 15:55:12.769004","2026-02-17 15:55:17.094924",False,NULL,NULL,NULL,False
"S2c3ca03-9665-454e-bf54-06b16cfa4ece","A-e7de93e2-cd71-4f8f-b357-2bfcd0e6e669","C-CHJB-OTFOOPD7EF","크림 재료 섞는 방법 질문","2026-02-17 16:14:02.461323","2026-02-17 16:14:27.281885",False,NULL,NULL,NULL,False
"S1b5bcc1-3934-4100-a472-a9ddfb7e5e39","A-b1e80bab-9e12-4235-a3ba-fe82e28e8f06","C-CHJB-H0JWSWOX8K",NULL,"2026-02-17 16:49:25.459941","2026-02-17 16:49:25.459945",False,NULL,NULL,NULL,False
"S655ee49-a346-4784-8c9c-750e110be489","A-a61ad494-42d9-4ed2-9041-b3734698b333","C-CHJB-I1D4H0WMOS","안녕하세요 제빵 취미에 대해 이야기해요","2026-02-17 22:02:31.080674","2026-02-17 22:02:39.655908",False,NULL,NULL,NULL,False
"S17c6d4b-27ac-4471-bcf8-71c98ddc20d2","A-ec3d3def-3ac8-4358-a248-24cae1e493be","C-CHJB-8CR122RDKV","디저트 궤도 매장 위치 안내","2026-02-18 00:50:54.093727","2026-02-18 00:51:16.522877",False,NULL,NULL,NULL,False
"S859cb0b-9bd3-4df9-aa29-e0746cfdc7f7","A-00f72d9f-0a87-4aa5-a1ea-23ee21f25781","C-CHJB-I1D4H0WMOS","호잇 제빵 취미와 건강한 식사","2026-02-18 01:20:19.256358","2026-02-18 01:20:34.702449",False,NULL,NULL,NULL,False
"S95b737c-372b-4c4b-af3f-a8ddc0800fe0","A-8a877906-26e2-4882-bd09-60a6a11aa9e0","C-CHJB-3SZQY3XFPR",NULL,"2026-02-18 01:22:01.403906","2026-02-18 01:22:01.403909",False,NULL,NULL,NULL,False
"Sa04d6ed-328d-4c96-a742-a932eb809214","A-e0b3ba1e-aec9-4300-b418-3e59b009c738","C-CHJB-73W26R8ZCN","전주 3대 빵집에 대한 질문","2026-02-18 02:53:43.067188","2026-02-18 02:53:56.78253",False,NULL,NULL,NULL,False
"S1104f8b-bd00-497c-a8de-816d510df7b5","A-75646d6e-ef4e-4d70-89fa-2a292c551709","C-CHJB-ATP64DLQVZ",NULL,"2026-02-18 02:54:04.5356","2026-02-18 02:54:04.535604",False,NULL,NULL,NULL,False
"S41343d7-1e6c-4aa0-8527-7a02de0cce99","A-8f6ad271-07e3-411a-86d6-bcdf3bb5cc48","C-CHJB-PKX4SZVGZD",NULL,"2026-02-18 04:56:33.704008","2026-02-18 04:56:33.704013",False,NULL,NULL,NULL,False
"S8ed9abc-e9eb-40ae-b775-828c49cb4d46","A-4b284f54-2b52-4b1d-b2d1-07eac0314bc1","C-CHJB-I1D4H0WMOS","저매추 건강한 빵 레시피 추천","2026-02-18 05:55:54.631655","2026-02-18 05:56:06.40118",False,NULL,NULL,NULL,False
"S2b902dc-b42e-43b3-a56b-aba9b153dfe2","A-58ff986b-9a96-4776-b7d4-1ca2245a8a49","C-CHJB-H0JWSWOX8K","흑백 파티시에 유튜브 출연 일정","2026-02-18 06:37:50.529815","2026-02-18 06:38:03.039797",False,NULL,NULL,NULL,False
"Sa5b5b26-8e7a-4bf4-aafc-0f5a0554628b","A-479782c0-d0ea-4bf1-a213-174601104951","C-CHJB-1VO28IY7CQ","이바컵 1호와의 인사 대화","2026-02-18 06:56:38.556147","2026-02-18 06:56:46.315406",False,NULL,NULL,NULL,False
